"nmf_type","fixW","beta","addedCompW","noise","noise.lvl","Sample","F","P","R"
"NMFD","semi",3,4,"ambient",1,5,0.94,1,0.88
"NMFD","semi",3,4,"ambient",1,14,0.8,0.79,0.81
"NMFD","semi",3,5,"ambient",1,20,0.81,0.82,0.79
"NMFD","semi",3,5,"ambient",1,18,0.8,0.83,0.77
"NMFD","semi",3,5,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",3,5,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",3,5,"ambient",1,7,0.89,0.98,0.81
"NMFD","semi",3,5,"ambient",1,16,0.62,0.6,0.65
"NMFD","semi",3,5,"ambient",1,6,0.91,0.83,1
"NMFD","semi",3,5,"ambient",1,17,0.78,0.82,0.74
"NMFD","semi",3,5,"ambient",1,1,0.75,0.74,0.77
"NMFD","semi",3,5,"ambient",1,10,0.78,0.8,0.75
"NMFD","semi",3,5,"ambient",1,19,0.78,0.74,0.82
"NMFD","semi",3,5,"ambient",1,8,0.91,0.88,0.95
"NMFD","semi",3,5,"ambient",1,4,1,1,1
"NMFD","semi",3,5,"ambient",1,15,1,1,1
"NMFD","semi",3,5,"ambient",1,3,0.85,0.89,0.81
"NMFD","semi",3,5,"ambient",1,12,0.76,0.7,0.82
"NMFD","semi",3,5,"ambient",1,2,0.78,0.78,0.78
"NMFD","semi",3,5,"ambient",1,13,0.65,0.79,0.55
"NMFD","semi",3,5,"ambient",1,5,0.94,1,0.88
"NMFD","semi",3,5,"ambient",1,14,0.81,0.84,0.78
"NMFD","semi",4,0,"ambient",1,20,0.77,0.78,0.75
"NMFD","semi",4,0,"ambient",1,18,0.78,0.86,0.71
"NMFD","semi",4,0,"ambient",1,9,0.9,0.96,0.84
"NMFD","semi",4,0,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",4,0,"ambient",1,7,0.87,0.93,0.81
"NMFD","semi",4,0,"ambient",1,16,0.68,0.67,0.7
"NMFD","semi",4,0,"ambient",1,6,0.98,0.96,1
"NMFD","semi",4,0,"ambient",1,17,0.76,0.8,0.72
"NMFD","semi",4,0,"ambient",1,1,0.73,0.7,0.77
"NMFD","semi",4,0,"ambient",1,10,0.75,0.78,0.73
"NMFD","semi",4,0,"ambient",1,19,0.75,0.67,0.85
"NMFD","semi",4,0,"ambient",1,8,0.86,0.81,0.92
"NMFD","semi",4,0,"ambient",1,4,0.94,0.88,1
"NMFD","semi",4,0,"ambient",1,15,1,1,1
"NMFD","semi",4,0,"ambient",1,3,0.81,0.81,0.81
"NMFD","semi",4,0,"ambient",1,12,0.77,0.72,0.82
"NMFD","semi",4,0,"ambient",1,2,0.74,0.7,0.78
"NMFD","semi",4,0,"ambient",1,13,0.65,0.77,0.56
"NMFD","semi",4,0,"ambient",1,5,0.91,1,0.84
"NMFD","semi",4,0,"ambient",1,14,0.78,0.83,0.74
"NMFD","semi",4,1,"ambient",1,20,0.77,0.78,0.75
"NMFD","semi",4,1,"ambient",1,18,0.79,0.86,0.73
"NMFD","semi",4,1,"ambient",1,9,0.9,0.93,0.88
"NMFD","semi",4,1,"ambient",1,11,0.9,0.92,0.88
"NMFD","semi",4,1,"ambient",1,7,0.89,0.98,0.81
"NMFD","semi",4,1,"ambient",1,16,0.64,0.62,0.65
"NMFD","semi",4,1,"ambient",1,6,0.98,0.96,1
"NMFD","semi",4,1,"ambient",1,17,0.8,0.88,0.74
"NMFD","semi",4,1,"ambient",1,1,0.7,0.64,0.77
"NMFD","semi",4,1,"ambient",1,10,0.8,0.87,0.75
"NMFD","semi",4,1,"ambient",1,19,0.81,0.75,0.88
"NMFD","semi",4,1,"ambient",1,8,0.9,0.86,0.95
"NMFD","semi",4,1,"ambient",1,4,0.91,0.83,1
"NMFD","semi",4,1,"ambient",1,15,0.96,1,0.93
"NMFD","semi",4,1,"ambient",1,3,0.83,0.86,0.81
"NMFD","semi",4,1,"ambient",1,12,0.77,0.72,0.82
"NMFD","semi",4,1,"ambient",1,2,0.78,0.78,0.78
"NMFD","semi",4,1,"ambient",1,13,0.7,0.83,0.6
"NMFD","semi",4,1,"ambient",1,5,0.91,1,0.84
"NMFD","semi",4,1,"ambient",1,14,0.8,0.87,0.74
"NMFD","semi",4,2,"ambient",1,20,0.79,0.83,0.75
"NMFD","semi",4,2,"ambient",1,18,0.79,0.82,0.77
"NMFD","semi",4,2,"ambient",1,9,0.88,0.96,0.81
"NMFD","semi",4,2,"ambient",1,11,0.85,0.81,0.88
"NMFD","semi",4,2,"ambient",1,7,0.84,0.85,0.83
"NMFD","semi",4,2,"ambient",1,16,0.65,0.76,0.57
"NMFD","semi",4,2,"ambient",1,6,0.94,0.89,1
"NMFD","semi",4,2,"ambient",1,17,0.76,0.85,0.68
"NMFD","semi",4,2,"ambient",1,1,0.77,0.75,0.8
"NMFD","semi",4,2,"ambient",1,10,0.8,0.85,0.75
"NMFD","semi",4,2,"ambient",1,19,0.83,0.79,0.88
"NMFD","semi",4,2,"ambient",1,8,0.91,0.9,0.92
"NMFD","semi",4,2,"ambient",1,4,1,1,1
"NMFD","semi",4,2,"ambient",1,15,1,1,1
"NMFD","semi",4,2,"ambient",1,3,0.85,0.89,0.81
"NMFD","semi",4,2,"ambient",1,12,0.69,0.66,0.74
"NMFD","semi",4,2,"ambient",1,2,0.78,0.76,0.81
"NMFD","semi",4,2,"ambient",1,13,0.65,0.8,0.55
"NMFD","semi",4,2,"ambient",1,5,0.8,0.8,0.8
"NMFD","semi",4,2,"ambient",1,14,0.75,0.79,0.7
"NMFD","semi",4,3,"ambient",1,20,0.76,0.77,0.75
"NMFD","semi",4,3,"ambient",1,18,0.79,0.86,0.73
"NMFD","semi",4,3,"ambient",1,9,0.85,0.9,0.81
"NMFD","semi",4,3,"ambient",1,11,0.88,0.88,0.88
"NMFD","semi",4,3,"ambient",1,7,0.82,0.9,0.75
"NMFD","semi",4,3,"ambient",1,16,0.62,0.64,0.61
"NMFD","semi",4,3,"ambient",1,6,0.98,0.96,1
"NMFD","semi",4,3,"ambient",1,17,0.78,0.82,0.74
"NMFD","semi",4,3,"ambient",1,1,0.76,0.73,0.8
"NMFD","semi",4,3,"ambient",1,10,0.84,0.94,0.75
"NMFD","semi",4,3,"ambient",1,19,0.75,0.67,0.85
"NMFD","semi",4,3,"ambient",1,8,0.94,0.9,0.97
"NMFD","semi",4,3,"ambient",1,4,0.97,0.94,1
"NMFD","semi",4,3,"ambient",1,15,1,1,1
"NMFD","semi",4,3,"ambient",1,3,0.85,0.89,0.81
"NMFD","semi",4,3,"ambient",1,12,0.79,0.74,0.85
"NMFD","semi",4,3,"ambient",1,2,0.77,0.74,0.81
"NMFD","semi",4,3,"ambient",1,13,0.67,0.8,0.57
"NMFD","semi",4,3,"ambient",1,5,0.79,0.75,0.84
"NMFD","semi",4,3,"ambient",1,14,0.78,0.78,0.78
"NMFD","semi",4,4,"ambient",1,20,0.78,0.76,0.79
"NMFD","semi",4,4,"ambient",1,18,0.78,0.84,0.73
"NMFD","semi",4,4,"ambient",1,9,0.9,0.96,0.84
"NMFD","semi",4,4,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",4,4,"ambient",1,7,0.88,0.91,0.85
"NMFD","semi",4,4,"ambient",1,16,0.65,0.65,0.65
"NMFD","semi",4,4,"ambient",1,6,0.94,0.89,1
"NMFD","semi",4,4,"ambient",1,17,0.8,0.86,0.74
"NMFD","semi",4,4,"ambient",1,1,0.74,0.69,0.8
"NMFD","semi",4,4,"ambient",1,10,0.81,0.94,0.7
"NMFD","semi",4,4,"ambient",1,19,0.86,0.82,0.91
"NMFD","semi",4,4,"ambient",1,8,0.91,0.88,0.95
"NMFD","semi",4,4,"ambient",1,4,1,1,1
"NMFD","semi",4,4,"ambient",1,15,0.94,1,0.89
"NMFD","semi",4,4,"ambient",1,3,0.82,0.83,0.81
"NMFD","semi",4,4,"ambient",1,12,0.79,0.74,0.85
"NMFD","semi",4,4,"ambient",1,2,0.8,0.82,0.78
"NMFD","semi",4,4,"ambient",1,13,0.65,0.8,0.55
"NMFD","semi",4,4,"ambient",1,5,0.78,0.72,0.84
"NMFD","semi",4,4,"ambient",1,14,0.72,0.68,0.78
"NMFD","semi",4,5,"ambient",1,20,0.74,0.73,0.75
"NMFD","semi",4,5,"ambient",1,18,0.78,0.81,0.75
"NMFD","semi",4,5,"ambient",1,9,0.88,0.96,0.81
"NMFD","semi",4,5,"ambient",1,11,0.9,0.92,0.88
"NMFD","semi",4,5,"ambient",1,7,0.85,0.89,0.81
"NMFD","semi",4,5,"ambient",1,16,0.68,0.67,0.7
"NMFD","semi",4,5,"ambient",1,6,0.98,0.96,1
"NMFD","semi",4,5,"ambient",1,17,0.78,0.86,0.72
"NMFD","semi",4,5,"ambient",1,1,0.72,0.65,0.8
"NMFD","semi",4,5,"ambient",1,10,0.81,0.91,0.73
"NMFD","semi",4,5,"ambient",1,19,0.8,0.78,0.82
"NMFD","semi",4,5,"ambient",1,8,0.86,0.81,0.92
"NMFD","semi",4,5,"ambient",1,4,1,1,1
"NMFD","semi",4,5,"ambient",1,15,1,1,1
"NMFD","semi",4,5,"ambient",1,3,0.85,0.89,0.81
"NMFD","semi",4,5,"ambient",1,12,0.83,0.79,0.88
"NMFD","semi",4,5,"ambient",1,2,0.81,0.85,0.78
"NMFD","semi",4,5,"ambient",1,13,0.67,0.84,0.56
"NMFD","semi",4,5,"ambient",1,5,0.73,0.61,0.92
"NMFD","semi",4,5,"ambient",1,14,0.78,0.83,0.74
"NMFD","semi",5,0,"ambient",1,20,0.75,0.71,0.79
"NMFD","semi",5,0,"ambient",1,18,0.77,0.84,0.71
"NMFD","semi",5,0,"ambient",1,9,0.9,0.93,0.88
"NMFD","semi",5,0,"ambient",1,11,0.9,0.92,0.88
"NMFD","semi",5,0,"ambient",1,7,0.87,0.89,0.85
"NMFD","semi",5,0,"ambient",1,16,0.61,0.61,0.61
"NMFD","semi",5,0,"ambient",1,6,0.98,0.96,1
"NMFD","semi",5,0,"ambient",1,17,0.8,0.88,0.74
"NMFD","semi",5,0,"ambient",1,1,0.75,0.71,0.8
"NMFD","semi",5,0,"ambient",1,10,0.8,0.89,0.73
"NMFD","semi",5,0,"ambient",1,19,0.7,0.63,0.79
"NMFD","semi",5,0,"ambient",1,8,0.9,0.88,0.92
"NMFD","semi",5,0,"ambient",1,4,0.94,0.88,1
"NMFD","semi",5,0,"ambient",1,15,1,1,1
"NMFD","semi",5,0,"ambient",1,3,0.84,0.84,0.84
"NMFD","semi",5,0,"ambient",1,12,0.75,0.67,0.85
"NMFD","semi",5,0,"ambient",1,2,0.77,0.76,0.78
"NMFD","semi",5,0,"ambient",1,13,0.67,0.81,0.57
"NMFD","semi",5,0,"ambient",1,5,0.9,0.92,0.88
"NMFD","semi",5,0,"ambient",1,14,0.77,0.8,0.74
"NMFD","semi",5,1,"ambient",1,20,0.77,0.76,0.77
"NMFD","semi",5,1,"ambient",1,18,0.78,0.83,0.73
"NMFD","semi",5,1,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",5,1,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",5,1,"ambient",1,7,0.88,0.95,0.81
"NMFD","semi",5,1,"ambient",1,16,0.64,0.62,0.65
"NMFD","semi",5,1,"ambient",1,6,0.93,0.86,1
"NMFD","semi",5,1,"ambient",1,17,0.8,0.9,0.72
"NMFD","semi",5,1,"ambient",1,1,0.76,0.73,0.8
"NMFD","semi",5,1,"ambient",1,10,0.79,0.91,0.7
"NMFD","semi",5,1,"ambient",1,19,0.81,0.75,0.88
"NMFD","semi",5,1,"ambient",1,8,0.89,0.85,0.92
"NMFD","semi",5,1,"ambient",1,4,1,1,1
"NMFD","semi",5,1,"ambient",1,15,1,1,1
"NMFD","semi",5,1,"ambient",1,3,0.82,0.83,0.81
"NMFD","semi",5,1,"ambient",1,12,0.77,0.71,0.85
"NMFD","semi",5,1,"ambient",1,2,0.71,0.68,0.75
"NMFD","semi",5,1,"ambient",1,13,0.67,0.79,0.59
"NMFD","semi",5,1,"ambient",1,5,0.92,0.96,0.88
"NMFD","semi",5,1,"ambient",1,14,0.78,0.78,0.78
"NMFD","semi",5,2,"ambient",1,20,0.74,0.73,0.75
"NMFD","semi",5,2,"ambient",1,18,0.8,0.87,0.75
"NMFD","semi",5,2,"ambient",1,9,0.88,0.96,0.81
"NMFD","semi",5,2,"ambient",1,11,0.88,0.88,0.88
"NMFD","semi",5,2,"ambient",1,7,0.88,0.91,0.85
"NMFD","semi",5,2,"ambient",1,16,0.62,0.64,0.61
"NMFD","semi",5,2,"ambient",1,6,0.98,0.96,1
"NMFD","semi",5,2,"ambient",1,17,0.76,0.85,0.68
"NMFD","semi",5,2,"ambient",1,1,0.74,0.69,0.8
"NMFD","semi",5,2,"ambient",1,10,0.68,0.64,0.73
"NMFD","semi",5,2,"ambient",1,19,0.72,0.64,0.82
"NMFD","semi",5,2,"ambient",1,8,0.88,0.8,0.97
"NMFD","semi",5,2,"ambient",1,4,1,1,1
"NMFD","semi",5,2,"ambient",1,15,1,1,1
"NMFD","semi",5,2,"ambient",1,3,0.86,0.93,0.81
"NMFD","semi",5,2,"ambient",1,12,0.77,0.71,0.85
"NMFD","semi",5,2,"ambient",1,2,0.79,0.75,0.83
"NMFD","semi",5,2,"ambient",1,13,0.66,0.82,0.55
"NMFD","semi",5,2,"ambient",1,5,0.82,0.81,0.84
"NMFD","semi",5,2,"ambient",1,14,0.75,0.79,0.7
"NMFD","semi",5,3,"ambient",1,20,0.78,0.76,0.79
"NMFD","semi",5,3,"ambient",1,18,0.79,0.86,0.73
"NMFD","semi",5,3,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",5,3,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",5,3,"ambient",1,7,0.86,0.95,0.79
"NMFD","semi",5,3,"ambient",1,16,0.6,0.58,0.61
"NMFD","semi",5,3,"ambient",1,6,0.98,0.96,1
"NMFD","semi",5,3,"ambient",1,17,0.78,0.82,0.74
"NMFD","semi",5,3,"ambient",1,1,0.73,0.67,0.8
"NMFD","semi",5,3,"ambient",1,10,0.79,0.94,0.68
"NMFD","semi",5,3,"ambient",1,19,0.77,0.71,0.85
"NMFD","semi",5,3,"ambient",1,8,0.92,0.9,0.95
"NMFD","semi",5,3,"ambient",1,4,0.94,0.88,1
"NMFD","semi",5,3,"ambient",1,15,1,1,1
"NMFD","semi",5,3,"ambient",1,3,0.86,0.84,0.87
"NMFD","semi",5,3,"ambient",1,12,0.82,0.78,0.85
"NMFD","semi",5,3,"ambient",1,2,0.79,0.8,0.78
"NMFD","semi",5,3,"ambient",1,13,0.66,0.79,0.56
"NMFD","semi",5,3,"ambient",1,5,0.85,0.81,0.88
"NMFD","semi",5,3,"ambient",1,14,0.8,0.87,0.74
"NMFD","semi",5,4,"ambient",1,20,0.77,0.77,0.77
"NMFD","semi",5,4,"ambient",1,18,0.8,0.88,0.73
"NMFD","semi",5,4,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",5,4,"ambient",1,11,0.85,0.81,0.88
"NMFD","semi",5,4,"ambient",1,7,0.88,0.95,0.81
"NMFD","semi",5,4,"ambient",1,16,0.65,0.62,0.7
"NMFD","semi",5,4,"ambient",1,6,0.98,0.96,1
"NMFD","semi",5,4,"ambient",1,17,0.77,0.82,0.72
"NMFD","semi",5,4,"ambient",1,1,0.72,0.65,0.8
"NMFD","semi",5,4,"ambient",1,10,0.81,0.89,0.75
"NMFD","semi",5,4,"ambient",1,19,0.69,0.6,0.82
"NMFD","semi",5,4,"ambient",1,8,0.91,0.88,0.95
"NMFD","semi",5,4,"ambient",1,4,1,1,1
"NMFD","semi",5,4,"ambient",1,15,0.96,1,0.93
"NMFD","semi",5,4,"ambient",1,3,0.81,0.81,0.81
"NMFD","semi",5,4,"ambient",1,12,0.76,0.7,0.82
"NMFD","semi",5,4,"ambient",1,2,0.8,0.82,0.78
"NMFD","semi",5,4,"ambient",1,13,0.64,0.79,0.54
"NMFD","semi",5,4,"ambient",1,5,0.88,0.88,0.88
"NMFD","semi",5,4,"ambient",1,14,0.79,0.81,0.78
"NMFD","semi",5,5,"ambient",1,20,0.78,0.79,0.77
"NMFD","semi",5,5,"ambient",1,18,0.77,0.84,0.71
"NMFD","semi",5,5,"ambient",1,9,0.88,0.96,0.81
"NMFD","semi",5,5,"ambient",1,11,0.88,0.88,0.88
"NMFD","semi",5,5,"ambient",1,7,0.86,0.95,0.79
"NMFD","semi",5,5,"ambient",1,16,0.57,0.57,0.57
"NMFD","semi",5,5,"ambient",1,6,0.98,0.96,1
"NMFD","semi",5,5,"ambient",1,17,0.76,0.83,0.7
"NMFD","semi",5,5,"ambient",1,1,0.72,0.68,0.77
"NMFD","semi",5,5,"ambient",1,10,0.78,0.84,0.73
"NMFD","semi",5,5,"ambient",1,19,0.82,0.77,0.88
"NMFD","semi",5,5,"ambient",1,8,0.89,0.84,0.95
"NMFD","semi",5,5,"ambient",1,4,1,1,1
"NMFD","semi",5,5,"ambient",1,15,0.96,1,0.93
"NMFD","semi",5,5,"ambient",1,3,0.85,0.87,0.84
"NMFD","semi",5,5,"ambient",1,12,0.73,0.7,0.76
"NMFD","semi",5,5,"ambient",1,2,0.71,0.7,0.72
"NMFD","semi",5,5,"ambient",1,13,0.67,0.82,0.56
"NMFD","semi",5,5,"ambient",1,5,0.89,0.95,0.84
"NMFD","semi",5,5,"ambient",1,14,0.75,0.72,0.78
"NMFD","semi",6,0,"ambient",1,20,0.77,0.76,0.77
"NMFD","semi",6,0,"ambient",1,18,0.77,0.81,0.73
"NMFD","semi",6,0,"ambient",1,9,0.95,0.97,0.94
"NMFD","semi",6,0,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",6,0,"ambient",1,7,0.81,0.92,0.73
"NMFD","semi",6,0,"ambient",1,16,0.61,0.58,0.65
"NMFD","semi",6,0,"ambient",1,6,1,1,1
"NMFD","semi",6,0,"ambient",1,17,0.81,0.92,0.72
"NMFD","semi",6,0,"ambient",1,1,0.72,0.65,0.8
"NMFD","semi",6,0,"ambient",1,10,0.75,0.79,0.7
"NMFD","semi",6,0,"ambient",1,19,0.75,0.67,0.85
"NMFD","semi",6,0,"ambient",1,8,0.86,0.81,0.92
"NMFD","semi",6,0,"ambient",1,4,1,1,1
"NMFD","semi",6,0,"ambient",1,15,1,1,1
"NMFD","semi",6,0,"ambient",1,3,0.81,0.79,0.84
"NMFD","semi",6,0,"ambient",1,12,0.73,0.65,0.82
"NMFD","semi",6,0,"ambient",1,2,0.78,0.76,0.81
"NMFD","semi",6,0,"ambient",1,13,0.66,0.79,0.56
"NMFD","semi",6,0,"ambient",1,5,0.89,0.95,0.84
"NMFD","semi",6,0,"ambient",1,14,0.81,0.84,0.78
"NMFD","semi",6,1,"ambient",1,20,0.75,0.75,0.75
"NMFD","semi",6,1,"ambient",1,18,0.8,0.83,0.77
"NMFD","semi",6,1,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",6,1,"ambient",1,11,0.85,0.81,0.88
"NMFD","semi",6,1,"ambient",1,7,0.86,0.95,0.79
"NMFD","semi",6,1,"ambient",1,16,0.67,0.74,0.61
"NMFD","semi",6,1,"ambient",1,6,0.98,0.96,1
"NMFD","semi",6,1,"ambient",1,17,0.78,0.82,0.74
"NMFD","semi",6,1,"ambient",1,1,0.75,0.71,0.8
"NMFD","semi",6,1,"ambient",1,10,0.78,0.86,0.7
"NMFD","semi",6,1,"ambient",1,19,0.74,0.67,0.82
"NMFD","semi",6,1,"ambient",1,8,0.89,0.82,0.97
"NMFD","semi",6,1,"ambient",1,4,1,1,1
"NMFD","semi",6,1,"ambient",1,15,1,1,1
"NMFD","semi",6,1,"ambient",1,3,0.79,0.78,0.81
"NMFD","semi",6,1,"ambient",1,12,0.73,0.68,0.79
"NMFD","semi",6,1,"ambient",1,2,0.83,0.85,0.81
"NMFD","semi",6,1,"ambient",1,13,0.68,0.8,0.59
"NMFD","semi",6,1,"ambient",1,5,0.89,0.95,0.84
"NMFD","semi",6,1,"ambient",1,14,0.79,0.81,0.78
"NMFD","semi",6,2,"ambient",1,20,0.73,0.72,0.74
"NMFD","semi",6,2,"ambient",1,18,0.78,0.84,0.73
"NMFD","semi",6,2,"ambient",1,9,0.88,0.96,0.81
"NMFD","semi",6,2,"ambient",1,11,0.83,0.79,0.88
"NMFD","semi",6,2,"ambient",1,7,0.85,0.95,0.77
"NMFD","semi",6,2,"ambient",1,16,0.62,0.6,0.65
"NMFD","semi",6,2,"ambient",1,6,1,1,1
"NMFD","semi",6,2,"ambient",1,17,0.79,0.88,0.72
"NMFD","semi",6,2,"ambient",1,1,0.75,0.71,0.8
"NMFD","semi",6,2,"ambient",1,10,0.82,0.97,0.7
"NMFD","semi",6,2,"ambient",1,19,0.74,0.67,0.82
"NMFD","semi",6,2,"ambient",1,8,0.9,0.88,0.92
"NMFD","semi",6,2,"ambient",1,4,1,1,1
"NMFD","semi",6,2,"ambient",1,15,0.96,1,0.93
"NMFD","semi",6,2,"ambient",1,3,0.82,0.83,0.81
"NMFD","semi",6,2,"ambient",1,12,0.77,0.71,0.85
"NMFD","semi",6,2,"ambient",1,2,0.78,0.78,0.78
"NMFD","semi",6,2,"ambient",1,13,0.66,0.79,0.56
"NMFD","semi",6,2,"ambient",1,5,0.81,0.78,0.84
"NMFD","semi",6,2,"ambient",1,14,0.79,0.81,0.78
"NMFD","semi",6,3,"ambient",1,20,0.72,0.67,0.77
"NMFD","semi",6,3,"ambient",1,18,0.78,0.84,0.73
"NMFD","semi",6,3,"ambient",1,9,0.9,0.96,0.84
"NMFD","semi",6,3,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",6,3,"ambient",1,7,0.87,0.93,0.81
"NMFD","semi",6,3,"ambient",1,16,0.65,0.65,0.65
"NMFD","semi",6,3,"ambient",1,6,0.98,0.96,1
"NMFD","semi",6,3,"ambient",1,17,0.78,0.88,0.7
"NMFD","semi",6,3,"ambient",1,1,0.75,0.71,0.8
"NMFD","semi",6,3,"ambient",1,10,0.79,0.86,0.73
"NMFD","semi",6,3,"ambient",1,19,0.75,0.67,0.85
"NMFD","semi",6,3,"ambient",1,8,0.89,0.84,0.95
"NMFD","semi",6,3,"ambient",1,4,0.94,0.88,1
"NMFD","semi",6,3,"ambient",1,15,0.96,1,0.93
"NMFD","semi",6,3,"ambient",1,3,0.78,0.76,0.81
"NMFD","semi",6,3,"ambient",1,12,0.76,0.76,0.76
"NMFD","semi",6,3,"ambient",1,2,0.74,0.7,0.78
"NMFD","semi",6,3,"ambient",1,13,0.65,0.8,0.55
"NMFD","semi",6,3,"ambient",1,5,0.9,0.92,0.88
"NMFD","semi",6,3,"ambient",1,14,0.77,0.8,0.74
"NMFD","semi",6,4,"ambient",1,20,0.72,0.7,0.74
"NMFD","semi",6,4,"ambient",1,18,0.79,0.83,0.75
"NMFD","semi",6,4,"ambient",1,9,0.92,0.97,0.88
"NMFD","semi",6,4,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",6,4,"ambient",1,7,0.86,0.89,0.83
"NMFD","semi",6,4,"ambient",1,16,0.6,0.65,0.57
"NMFD","semi",6,4,"ambient",1,6,0.96,0.93,1
"NMFD","semi",6,4,"ambient",1,17,0.77,0.84,0.72
"NMFD","semi",6,4,"ambient",1,1,0.73,0.67,0.8
"NMFD","semi",6,4,"ambient",1,10,0.79,0.91,0.7
"NMFD","semi",6,4,"ambient",1,19,0.77,0.71,0.85
"NMFD","semi",6,4,"ambient",1,8,0.87,0.79,0.97
"NMFD","semi",6,4,"ambient",1,4,1,1,1
"NMFD","semi",6,4,"ambient",1,15,0.98,1,0.96
"NMFD","semi",6,4,"ambient",1,3,0.82,0.83,0.81
"NMFD","semi",6,4,"ambient",1,12,0.79,0.74,0.85
"NMFD","semi",6,4,"ambient",1,2,0.74,0.7,0.78
"NMFD","semi",6,4,"ambient",1,13,0.63,0.77,0.54
"NMFD","semi",6,4,"ambient",1,5,0.94,1,0.88
"NMFD","semi",6,4,"ambient",1,14,0.76,0.75,0.78
"NMFD","semi",6,5,"ambient",1,20,0.79,0.8,0.77
"NMFD","semi",6,5,"ambient",1,18,0.79,0.83,0.75
"NMFD","semi",6,5,"ambient",1,9,0.86,0.96,0.78
"NMFD","semi",6,5,"ambient",1,11,0.86,0.85,0.88
"NMFD","semi",6,5,"ambient",1,7,0.86,0.95,0.79
"NMFD","semi",6,5,"ambient",1,16,0.6,0.65,0.57
"NMFD","semi",6,5,"ambient",1,6,0.98,0.96,1
"NMFD","semi",6,5,"ambient",1,17,0.79,0.88,0.72
"NMFD","semi",6,5,"ambient",1,1,0.74,0.69,0.8
"NMFD","semi",6,5,"ambient",1,10,0.78,0.89,0.7
"NMFD","semi",6,5,"ambient",1,19,0.76,0.67,0.88
"NMFD","semi",6,5,"ambient",1,8,0.89,0.85,0.92
"NMFD","semi",6,5,"ambient",1,4,1,1,1
"NMFD","semi",6,5,"ambient",1,15,1,1,1
"NMFD","semi",6,5,"ambient",1,3,0.88,0.96,0.81
"NMFD","semi",6,5,"ambient",1,12,0.82,0.77,0.88
"NMFD","semi",6,5,"ambient",1,2,0.77,0.74,0.81
"NMFD","semi",6,5,"ambient",1,13,0.68,0.82,0.57
"NMFD","semi",6,5,"ambient",1,5,0.81,0.78,0.84
"NMFD","semi",6,5,"ambient",1,14,0.78,0.83,0.74
"NMF","adaptive",0,0,"airplane",2,20,0.44,0.3,0.81
"NMF","adaptive",0,0,"airplane",2,18,0.63,0.5,0.85
"NMF","adaptive",0,0,"airplane",2,9,0.52,0.37,0.88
"NMF","adaptive",0,0,"airplane",2,11,0.35,0.22,0.76
"NMF","adaptive",0,0,"airplane",2,7,0.43,0.34,0.58
"NMF","adaptive",0,0,"airplane",2,16,0.44,0.33,0.65
"NMF","adaptive",0,0,"airplane",2,6,0.31,0.19,0.88
"NMF","adaptive",0,0,"airplane",2,17,0.44,0.32,0.72
"NMF","adaptive",0,0,"airplane",2,1,0.57,0.48,0.7
"NMF","adaptive",0,0,"airplane",2,10,0.53,0.38,0.89
"NMF","adaptive",0,0,"airplane",2,19,0.41,0.26,0.88
"NMF","adaptive",0,0,"airplane",2,8,0.74,0.6,0.97
"NMF","adaptive",0,0,"airplane",2,4,0.38,0.24,0.93
"NMF","adaptive",0,0,"airplane",2,15,0.64,0.47,1
"NMF","adaptive",0,0,"airplane",2,3,0.62,0.5,0.81
"NMF","adaptive",0,0,"airplane",2,12,0.41,0.29,0.71
"NMF","adaptive",0,0,"airplane",2,2,0.39,0.28,0.64
"NMF","adaptive",0,0,"airplane",2,13,0.48,0.41,0.57
"NMF","adaptive",0,0,"airplane",2,5,0.57,0.41,0.92
"NMF","adaptive",0,0,"airplane",2,14,0.57,0.42,0.89
"NMFD","adaptive",0,0,"airplane",2,20,0.46,0.46,0.45
"NMFD","adaptive",0,0,"airplane",2,18,0.69,0.75,0.63
"NMFD","adaptive",0,0,"airplane",2,9,0.91,0.88,0.94
"NMFD","adaptive",0,0,"airplane",2,11,0.8,0.9,0.72
"NMFD","adaptive",0,0,"airplane",2,7,0.78,0.97,0.65
"NMFD","adaptive",0,0,"airplane",2,16,0.57,0.83,0.43
"NMFD","adaptive",0,0,"airplane",2,6,0.89,0.81,1
"NMFD","adaptive",0,0,"airplane",2,17,0.67,0.67,0.66
"NMFD","adaptive",0,0,"airplane",2,1,0.68,0.61,0.77
"NMFD","adaptive",0,0,"airplane",2,10,0.8,0.87,0.75
"NMFD","adaptive",0,0,"airplane",2,19,0.61,0.53,0.71
"NMFD","adaptive",0,0,"airplane",2,8,0.88,0.87,0.89
"NMFD","adaptive",0,0,"airplane",2,4,0.75,0.71,0.8
"NMFD","adaptive",0,0,"airplane",2,15,0.76,0.67,0.89
